954,SH706ie
955,SH706iw
956,SH851i
957,SH901iC
958,SH901iS
959,SH905i
960,SH905iTV
961,SH906i
962,SH906iTV
963,Simulator II
964,SO-01D
965,SO-02D
966,SO-03D
967,SO-04D
968,SO-05D
969,SO213i
970,SO213iS
971,SO213iWR
972,SO506i
973,SO506iC
974,SO506iS
975,SO704i
976,SO705i
977,SO706i
978,SO905i
979,SO905iCS
980,SO906i
981,T-01A
982,T-01C
983,T-01D
984,T-02D
985,T535i
986,P-07C
987,D7000
988,577W
989,585
990,595
991,710
992,810
993,838
994,838Pro
995,900
996,A3288
997,A6288
998,A8188
999,C500
1000,C720W
1001,C730
1002,C800/Herald/Wing/Atlas
1003,CHT 9100
1004,D600
1005,D805
1006,D818c
1007,M700
1008,P660
1009,P800W
1010,P860/Beacon
1011,Prophet
1012,S1
1013,S300
1014,S500/HTC Vogue 200
1015,S700
1016,S900
1017,T2222/Viva
1018,U1000
1019,T708
1020,G500i
1021,DNP-725
1022,E1
1023,Gpad Q7
1024,Easypad 1370
1025,EasyPad 970
1026,W50L
1027,C888/Nucleus
1028,A90
1029,M005
1030,M009F
1031,M009s
1032,T01A
1033,T02A
1034,T03A
1035,eML2
1036,A7
1037,A7-004
1038,1012ET
1039,eTouch 1000ET
1040,Etouch 765ET
1041,EL370
1042,EL490
1043,ESL808
1044,SL900
1045,Touch7
1046,Enzo
1047,GS02
1048,S11HT
1049,S12HT/EMonster Lite (S12HT)
1050,S21HT
1051,S31HW
1052,M712
1053,E201
1054,i-GO 610
1055,i-GO 620
1056,PURPLE A700
1057,A8
1058,G2 Touch
1059,G1
1060,A2618
1061,A2628
1062,MC218
1063,R280
1064,R380e
1065,R520
1066,R600
1067,T100
1068,T20
1069,T39m
1070,T39m R2
1071,T600
1072,T60c
1073,T60d
1074,T65
1075,T66
1076,T68
1077,T68m
1078,A1228c-2
1079,R278D
1080,T61c
1081,X650
1082,Smart Phone
1083,T800
1084,D11
1085,D33
1086,D35
1087,MB68
1088,X88
1089,P10MAN
1090,EZ501
1091,SX200
1092,E800
1093,MP500
1094,SL388
1095,8352RC
1096,A5
1097,E300
1098,EZ100
1099,EZ400
1100,EZ600
1101,EZ700
1102,HG7000
1103,M4U
1104,ME701
1105,ME702
1106,MM60
1107,MP100
1108,MX200
1109,Njoy
1110,SD588
1111,SL308
1112,2040
1113,2040i
1114,2040L
1115,B400
1116,B600
1117,B700 Duo
1118,B720 Duo (Dual sim card)
1119,DS150
1120,DS155
1121,DS160
1122,DS170
1123,DS185
1124,DS186
1125,DS400
1126,DS500
1127,E105
1128,E135
1129,E140
1130,E146
1131,E150
1132,E155
1133,E170
1134,E171
1135,E185
1136,E190
1137,E300
1138,E310/Attitude
1139,G1
1140,HT1/ HUMMER HT1
1141,HT2/ HUMMER HT2
1142,IQ235
1143,LX500
1144,LX600/Mega
1145,LX610
1146,M130
1147,M140
1148,MC100
1149,MC110
1150,MC150ds
1151,MC170DS
1152,MC180
1153,MC220
1154,MC300
1155,MP500
1156,MP600
1157,MV124
1158,MX200i
1159,MX230
1160,MX300
1161,MX330
1162,Q200
1163,Q300
1164,SL110
1165,SL130
1166,SL300m
1167,SL399e
1168,SL500i
1169,SL500m
1170,SL600
1171,SLT100
1172,ST230
1173,SX100
1174,SX200
1175,SX205
1176,SX210
1177,SX220
1178,SX225
1179,SX230
1180,SX240
1181,SX300
1182,SX305
1183,SX310
1184,SX315
1185,SX390
1186,V100
1187,V120
1188,V25
1189,V71
1190,X3
1191,Z200
1192,Z300
1193,Z400
1194,Z500
1195,FS-M74TG
1196,B1080
1197,B610
1198,B620
1199,B710
1200,B730
1201,Tablet
1202,imx51
1203,E09F
1204,F-07C
1205,F-10C
1206,F-11C
1207,F-12C
1208,F001
1209,F208
1210,F209i
1211,F2102V
1212,F210i
1213,F211i
1214,F212i
1215,F251i
1216,F501i
1217,F502i
1218,F502it
1219,F503i
1220,F503iS
1221,F504i
1222,F504iS
1223,F505i
1224,F505iGPS
1225,F661i
1226,F671i
1227,F671iS
1228,F702iD
1229,F703i
1230,F883i
1231,F900i
1232,F900iC
1233,F900iT
1234,F902i
1235,F902iS
1236,F903i
1237,F903iBSC
1238,F903iX
1239,F904i
1240,IS11T/REGZA Phone IS11T
1241,ISW13F
1242,R35dsi
1243,PAD10
1244,E8HD
1245,T820
1246,A10
1247,A50
1248,M10
1249,nuvifone G60
1250,ZERO
1251,G2
1252,G3
1253,G9
1254,G9T
1255,GT-1230
1256,GT-7220
1257,GT-7250
1258,GT-8230
1259,GT7205
1260,M3 media box board
1261,Maestro
1262,Boston
1263,g-Smart
1264,G1310
1265,G1315
1266,G1345
1267,MS800
1268,T600
1269,GSmart G1317D
1270,GSmart G1355
1271,A10
1272,A280
1273,C600
1274,D001
1275,F6
1276,GN105
1277,GN205
1278,GN380
1279,GN777
1280,GN868
1281,I9
1282,L10
1283,L6
1284,L7
1285,TD500
